.	0	2	10	11	16	19	20	22	23	24	25	26	27	28	30	31	32	33	34	
.	41	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	41	83230	85054	102373	120921	143678	158261	166842	175589	193032	206805	224003	243595	250902	258057	283647	304420	337679	371319	407706	474551	530078	560515	667592	740141	836930	944254	1095109	1326392	1536782	1916951	2303734	3075248	3630074	4361613	5388206	6478005	8336932	10539300	
.	42	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	42	88011	90077	108347	128094	151246	164562	173096	182303	200025	214158	231550	250086	257525	265085	292745	313773	349654	384221	422378	491926	547090	576874	689925	762696	865607	978304	1131358	1368694	1587524	1983986	2397772	3236088	3811809	4567635	5563255	6659002	8441978	10539222	
.	43	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	43	92855	95200	113547	133606	156236	168481	177466	187305	206233	220860	238520	256171	263230	271119	300181	320546	358570	393840	433094	505086	558788	587441	704929	776274	883602	1001573	1155230	1397936	1621767	2033602	2470592	3384671	3979581	4758298	5714906	6826014	8532057	10539127	
.	44	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	44	97846	100696	119522	140609	163604	174841	183965	194845	214085	229123	246967	261888	267171	275747	303244	323333	374917	401844	441425	520038	574260	608980	732448	804074	917080	1040449	1196550	1445222	1676244	2102911	2555927	3560960	4169310	4966628	5869387	6990988	8600620	10539003	
.	45	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	45	102991	105618	121912	140769	161537	170895	179701	190552	209164	224087	239354	252652	257151	265140	291656	309330	363413	388035	427368	505025	556001	589066	711878	778628	893287	1014312	1171976	1418994	1650268	2084539	2554241	3665669	4283996	5111148	5941607	7111472	8641205	10538871	
.	46	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	46	109115	112060	128766	149085	169686	178121	186221	196804	214174	229073	244553	257217	261852	270512	298973	316449	372747	397606	436760	517152	567530	600300	725790	793367	906341	1032292	1189505	1438344	1671267	2118458	2611182	3832329	4473204	5315545	6087237	7263161	8682045	10538770	
.	47	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	47	114134	117585	133820	154617	175058	182836	190877	201740	219017	233741	248609	260745	265220	274283	303794	320633	378583	402510	441697	524489	574166	607242	733695	800494	914248	1043421	1202349	1453685	1688806	2147051	2659052	4006045	4660412	5519046	6232429	7410062	8741991	10538674	
.	48	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	48	120579	124238	140687	162264	182614	189696	197926	209323	226689	240981	255752	267403	271793	281152	312103	328203	389117	412665	452349	522707	580968	609913	736761	813534	927075	1060901	1223425	1478673	1715917	2192531	2729973	4208034	4877187	5755310	6398948	7584853	8840333	10538559	
.	49	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	49	125235	129259	145395	168031	188875	195446	204271	216279	234382	248496	263062	274941	279337	289408	322192	337482	401932	424723	464767	537243	597316	627058	757066	835874	949634	1088753	1255270	1515865	1756255	2253343	2819860	4430754	5114769	6004294	6608031	7771402	8942665	10538426	
.	50	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	50	129429	134085	150019	174066	194952	201114	210024	222850	241487	255300	269380	281625	286107	296663	331442	346168	414905	437570	478206	552961	614796	645298	778363	859887	974089	1119070	1292425	1559096	1805156	2327606	2925811	4671324	5374611	6271855	6837353	7977571	9064371	10538297	
.	51	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	51	135543	140127	154438	177322	197185	202656	212169	225152	243543	257341	270356	282632	286710	297381	332300	345421	417790	439466	480623	555132	617516	648073	780278	861834	975576	1121053	1297910	1567665	1815562	2352650	2971886	4882480	5598391	6505108	7016426	8155152	9150510	10538178	
.	52	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	52	139033	143732	157317	179887	198722	203806	213685	226727	245447	258264	270403	282806	286878	297864	333299	345494	419522	440304	480135	555149	617483	648022	777711	860482	971783	1119721	1298383	1569375	1815723	2370796	3010334	5100444	5831384	6746762	7213582	8328577	9237347	10538045	
.	53	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	53	144040	148940	161995	184246	202473	207305	217582	230766	249066	261279	272960	285649	289624	300740	337137	348340	424835	444927	484719	560815	624558	655623	783816	867597	975421	1125973	1307723	1580333	1827225	2398380	3058220	5329738	6074927	6990915	7413428	8503450	9325079	10537939	
.	54	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	54	148820	153945	166119	188661	206577	211128	221429	234410	250543	262127	275027	287795	291228	303103	340051	350511	425071	448808	487595	564516	604315	660579	786232	870485	975155	1126933	1311121	1584351	1830831	2417713	3097274	5563214	6317913	7224729	7613721	8672026	9410681	10537793	
.	55	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	55	154050	159813	171822	195670	213936	218317	229514	242817	259523	270250	283142	296771	300199	312573	350400	360386	438296	461527	500187	579273	618704	677519	801869	889094	990087	1145112	1333188	1610098	1855358	2462903	3165367	5815194	6575928	7475876	7832933	8843020	9507250	10537646	
.	56	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	56	158962	164971	176362	200778	218491	222774	234194	247572	263982	274493	287522	301894	305249	318359	357844	367100	448822	472385	510923	592312	632462	694339	817744	907489	1006907	1164764	1356154	1638511	1887106	2518529	3247249	6065407	6832620	7718181	8045699	9011367	9611902	10537493	
.	57	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	57	165119	171980	183444	209446	227659	231707	243878	257825	274799	284820	297854	313642	317111	330896	373029	382136	467740	491799	530621	615687	657094	722574	845437	939600	1037011	1199275	1397303	1688178	1941259	2597624	3354063	6326748	7096160	7957731	8257688	9175767	9714874	10537332	
.	58	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	58	169349	176478	187353	213615	231131	234890	247673	262411	279420	288839	298207	315143	318378	331753	378230	386692	460565	477854	539094	596876	629017	691266	858198	956465	1050580	1215444	1416817	1713787	1970077	2651191	3437702	6569916	7341108	8175937	8448864	9321080	9807641	10537160	
.	59	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	59	176127	183950	194768	222289	240011	243656	257082	271243	287936	296845	305863	323960	327268	341565	390098	398148	474151	491103	554479	612835	645047	710973	881154	983637	1075612	1243840	1449524	1753645	2010761	2716326	3529307	6814938	7579156	8385787	8634092	9457205	9892209	10536979	
.	60	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	60	180325	188602	198581	226342	243498	246788	260430	274928	291109	299502	307744	326845	329957	344575	393797	401248	479338	495468	560410	618738	650511	718690	888179	993642	1081823	1251758	1460085	1765947	2026548	2754339	3588669	7032827	7794687	8571735	8797085	9576272	9965881	10536807	
.	61	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	61	185552	194596	204498	234155	251943	255563	270302	284988	302221	310011	318368	338854	342055	357482	409932	417033	497961	513639	581713	641312	673487	746394	918685	1029146	1114656	1287931	1499496	1813843	2075904	2827578	3687585	7266923	8019876	8758617	8963282	9691088	10038242	10536655	
.	62	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	62	190328	199843	209245	239420	256667	260120	275848	291151	308237	315603	323148	345202	348429	364836	419294	426161	509747	524635	594668	654618	686950	762754	936586	1051788	1134534	1310150	1525423	1845470	2110780	2884693	3769664	7481387	8225760	8928555	9114251	9794647	10101684	10536503	
.	63	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	63	196387	206354	215298	246128	263445	266818	283044	297710	314515	321202	328414	352042	355222	372014	427944	434451	519662	533892	605978	666993	699084	778636	952836	1073012	1152913	1329917	1546672	1871504	2138983	2933578	3837826	7678882	8415538	9079709	9248098	9885855	10158319	10536360	
.	64	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	64	202237	212860	221372	252809	269925	273356	289891	304621	321801	328147	334752	358064	363034	380391	419978	444203	531487	545050	596618	680494	712124	794967	958292	1033600	1107325	1348473	1566549	1896624	2166718	2982045	3905982	7869829	8595749	9221028	9373797	9968263	10209158	10536199	
.	65	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	65	207050	218988	227520	262226	280029	283477	301601	316491	334192	340236	346959	371593	377010	395245	436982	463295	553688	566908	620302	707918	740281	828549	993641	1071694	1142488	1391873	1612593	1949904	2222430	3056155	4000744	8058456	8767904	9351025	9491544	10044112	10256713	10536014	
.	66	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	66	212411	224706	232636	267299	285498	289260	308515	323976	342145	347782	354006	380171	385467	404611	446245	473930	566923	579286	633924	722605	754813	845967	1010702	1090529	1158438	1412726	1634854	1977212	2251385	3103016	4065454	8231436	8924792	9472336	9598412	10110805	10297029	10535828	
.	67	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	67	217952	231333	239182	275641	294005	297770	317603	332559	350884	356123	361830	389998	395562	415131	458000	487289	582752	594592	650549	742265	774713	870300	1033639	1115799	1180270	1440117	1664566	2012412	2289620	3158894	4139195	8393514	9071823	9582203	9697789	10172097	10332900	10535626	
.	68	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	68	222470	236143	243292	278879	296834	300598	321216	336421	354275	359165	364466	393707	399366	419913	462381	493003	589444	600107	656817	750900	783059	881218	1045259	1129530	1189915	1454975	1677749	2033420	2311509	3198773	4194825	8534440	9198181	9674784	9780946	10222313	10363697	10535462	
